id,uuid,observed_on,time_observed_at,time_zone,user_name,created_at,quality_grade,url,image_url,sound_url,description,num_identification_agreements,num_identification_disagreements,place_guess,latitude,longitude,private_place_guess,private_latitude,private_longitude,geoprivacy,coordinates_obscured,place_town_name,species_guess,scientific_name,common_name
56640342,df96b327-8963-49c2-a657-16b999aceddc,2016-07-02,2016-07-02 20:39:14 UTC,Pacific Time (US & Canada),Mspiegelberg,2020-08-16 16:13:29 UTC,research,https://www.inaturalist.org/observations/56640342,https://inaturalist-open-data.s3.amazonaws.com/photos/90274715/medium.jpg,,,5,0,"Washington, US",48.7920144831,-122.8982223148,,,,,true,,Orca,Orcinus orca,Orca
56670846,0f225101-1e66-42ef-9d86-1b185a7f5a93,2020-08-16,2020-08-16 19:49:53 UTC,Pacific Time (US & Canada),Ali Campbell,2020-08-16 20:25:04 UTC,research,https://www.inaturalist.org/observations/56670846,https://inaturalist-open-data.s3.amazonaws.com/photos/90325154/medium.jpg,,Individuals from J65 and T137. Potentially post hunt and feeding. Only one fluke. Circling behavior.,8,0,"Washington, US",48.0334871069,-122.475407745,,,,,true,,Orca,Orcinus orca,Orca
56709590,f9609195-2d7f-41d1-920f-475fdd648fa9,2020-08-16,2020-08-16 12:52:00 UTC,Pacific Time (US & Canada),Mieke Ahnna Lee,2020-08-17 03:14:47 UTC,research,https://www.inaturalist.org/observations/56709590,https://inaturalist-open-data.s3.amazonaws.com/photos/90388110/medium.jpeg,,"",8,0,"Washington, US",48.119111043,-122.5666411464,,,,obscured,true,,Orca común,Orcinus orca,Orca
57229041,27edf557-0c07-49a3-b9e9-59e77eeefb1f,2020-08-20,,UTC,"",2020-08-22 15:57:32 UTC,research,https://www.inaturalist.org/observations/57229041,https://inaturalist-open-data.s3.amazonaws.com/photos/91264979/medium.jpg,,"",6,0,"Washington, US",48.5392351567,-123.1936815345,,,,,true,,Orca,Orcinus orca,Orca
57588249,1d0637fa-a09c-4b91-a8b9-6a89c100a35d,2018-03-28,2018-03-28 23:36:00 UTC,Pacific Time (US & Canada),,2020-08-25 22:20:19 UTC,research,https://www.inaturalist.org/observations/57588249,https://inaturalist-open-data.s3.amazonaws.com/photos/91870612/medium.jpeg,,,7,0,"Washington, US",48.7996480183,-123.0028893427,,,,,true,,Orca,Orcinus orca,Orca
57860079,dce3b9dd-ebd3-48fd-9e36-b49399f9d894,2012-09-14,2012-09-15 01:46:00 UTC,Hawaii,Kristy Morley,2020-08-28 20:21:18 UTC,research,https://www.inaturalist.org/observations/57860079,https://inaturalist-open-data.s3.amazonaws.com/photos/92316079/medium.jpg,,,6,0,United States,48.8218844967,-122.9962024873,,,,,true,,Orca,Orcinus orca,Orca
58024347,db74dc72-043f-41b6-a326-f542f56cbfbc,2007-09-02,2007-09-02 19:15:00 UTC,Eastern Time (US & Canada),"",2020-08-30 13:45:47 UTC,research,https://www.inaturalist.org/observations/58024347,https://inaturalist-open-data.s3.amazonaws.com/photos/92600179/medium.jpg,,,11,0,"Washington, US",48.5947251771,-122.8526859173,,,,,true,,kosatka dravá,Orcinus orca,Orca
58024348,9d5e78d5-439a-45c1-b38a-b0b29f166f86,2007-07-31,2007-07-31 13:19:00 UTC,Eastern Time (US & Canada),"",2020-08-30 13:45:47 UTC,research,https://www.inaturalist.org/observations/58024348,https://inaturalist-open-data.s3.amazonaws.com/photos/92600183/medium.jpg,,,12,0,"Washington, US",48.499394118,-122.8118756318,,,,,true,,Orca,Orcinus orca,Orca
58117104,9c00920a-bc8d-4663-ae5e-4270658198b9,2020-08-30,2020-08-30 15:40:00 UTC,Pacific Time (US & Canada),Mieke Ahnna Lee,2020-08-31 03:14:11 UTC,research,https://www.inaturalist.org/observations/58117104,https://inaturalist-open-data.s3.amazonaws.com/photos/92757010/medium.jpeg,,headed north at a high rate of speed,8,0,"Washington, US",48.0900991828,-122.5943170155,,,,obscured,true,,Orca,Orcinus orca,Orca
58117105,edd6db9a-e752-463d-b6bf-72fabd4416f1,2020-08-30,2020-08-30 15:44:00 UTC,Pacific Time (US & Canada),Mieke Ahnna Lee,2020-08-31 03:14:12 UTC,research,https://www.inaturalist.org/observations/58117105,https://inaturalist-open-data.s3.amazonaws.com/photos/92757509/medium.jpeg,,headed north at a high rate of speed,7,0,"Washington, US",48.3905676894,-122.4494364878,,,,obscured,true,,Orca,Orcinus orca,Orca
58250651,bc7de0ae-c565-4353-adf9-5d9181c79f82,2020-09-01,2020-09-01 15:38:54 UTC,Pacific Time (US & Canada),,2020-09-01 15:57:40 UTC,research,https://www.inaturalist.org/observations/58250651,https://inaturalist-open-data.s3.amazonaws.com/photos/92982437/medium.jpg,,,8,0,United States,48.9781360606,-123.0017191599,,,,,true,,kosatka dravá,Orcinus orca,Orca
58429257,12351ad7-5c6d-4bf7-8602-bd392d9b93a6,2020-09-02,2020-09-02 20:12:00 UTC,Pacific Time (US & Canada),"",2020-09-03 17:01:04 UTC,research,https://www.inaturalist.org/observations/58429257,https://inaturalist-open-data.s3.amazonaws.com/photos/93284699/medium.jpeg,,"",9,0,"Washington, US",47.1157244564,-122.7574831823,,,,,true,,Orca,Orcinus orca,Orca
58744790,2ce44dfd-5a79-44fa-ae3d-7720b350d3cd,2020-09-02,2020-09-02 23:12:32 UTC,Pacific Time (US & Canada),,2020-09-06 18:22:17 UTC,research,https://www.inaturalist.org/observations/58744790,https://inaturalist-open-data.s3.amazonaws.com/photos/93808485/medium.jpg,,,7,0,"Washington, US",48.4488853807,-122.8382224626,,,,,true,,Orca,Orcinus orca,Orca
59178058,9097733c-1445-4a0a-8875-31fbf0545f78,2009-09-15,2009-09-15 23:32:00 UTC,Arizona,Jane Dixon,2020-09-11 00:00:48 UTC,research,https://www.inaturalist.org/observations/59178058,https://static.inaturalist.org/photos/94538674/medium.jpeg,,"",6,0,"Washington, US",48.3321015221,-123.1978586435,,,,,true,,Orca,Orcinus orca,Orca
59800183,d6bbf3cf-83fe-415c-8b59-9ca072f5db61,2020-07-20,2020-07-20 20:21:46 UTC,Mountain Time (US & Canada),Patrick Cox,2020-09-16 18:25:18 UTC,research,https://www.inaturalist.org/observations/59800183,https://inaturalist-open-data.s3.amazonaws.com/photos/95576075/medium.jpg,,,5,0,"Washington, US",48.6770443914,-122.645426959,,,,,true,,kosatka dravá,Orcinus orca,Orca
60368330,b3bf2a0c-9946-4cc7-aa59-f1224353661b,2008-07-13,,Pacific Time (US & Canada),WD,2020-09-21 23:00:06 UTC,research,https://www.inaturalist.org/observations/60368330,https://inaturalist-open-data.s3.amazonaws.com/photos/96523475/medium.jpeg,,,4,0,"Whatcom County, US-WA, US",48.8119883177,-122.9727146988,,,,,true,,Orca,Orcinus orca,Orca
60936707,b5267a05-e74d-4c58-a1a9-57494f48c71d,2020-08-25,2020-08-26 00:53:36 UTC,Pacific Time (US & Canada),Geoff Hoese,2020-09-27 08:27:14 UTC,research,https://www.inaturalist.org/observations/60936707,https://inaturalist-open-data.s3.amazonaws.com/photos/97467311/medium.jpeg,,,6,0,"Washington, US",48.7924545353,-122.9267174542,,,,,true,,Orca común,Orcinus orca,Orca
61625835,79bd1b85-e64f-4f27-a168-d91471c91e69,2020-10-03,2020-10-03 21:45:00 UTC,Pacific Time (US & Canada),Luke Lythgoe,2020-10-04 00:19:58 UTC,research,https://www.inaturalist.org/observations/61625835,https://inaturalist-open-data.s3.amazonaws.com/photos/98630846/medium.jpeg,,,6,0,"Washington, US",48.6114084739,-122.9992712197,,,,,true,,Orca,Orcinus orca,Orca
61691337,e4ff0733-0670-46b7-86d0-af36619ab538,2017-03-25,2017-03-25 03:16:00 UTC,UTC,A H,2020-10-04 17:50:10 UTC,research,https://www.inaturalist.org/observations/61691337,https://inaturalist-open-data.s3.amazonaws.com/photos/98728350/medium.jpeg,,,4,0,"San Juan County, US-WA, US",48.4299546995,-123.035803443,,,,,true,,Orca,Orcinus orca,Orca
61711510,cc0d1af3-ad74-48b7-bfbe-2c453cbcb9d7,2017-04-21,2017-04-21 03:04:00 UTC,UTC,A H,2020-10-04 20:34:47 UTC,research,https://www.inaturalist.org/observations/61711510,https://inaturalist-open-data.s3.amazonaws.com/photos/98775527/medium.jpeg,,,8,0,"Washington, US",48.5824052168,-122.8783297148,,,,,true,,Orca,Orcinus orca,Orca
61867484,a80fe82e-9e48-497c-afdb-95a097f8ea4d,2020-09-27,2020-09-27 21:55:16 UTC,Pacific Time (US & Canada),Brianna Voigt,2020-10-06 15:42:47 UTC,research,https://www.inaturalist.org/observations/61867484,https://static.inaturalist.org/photos/99052185/medium.jpg,,K Pod,7,0,"Clallam County, US-WA, US",48.3780224431,-123.3978262236,,,,obscured,true,,Orca,Orcinus orca,Orca
62616382,385ecd51-2e52-4503-b694-27756e9903c1,2020-08-09,2020-08-09 19:00:30 UTC,Pacific Time (US & Canada),Project Seawolf,2020-10-15 04:50:57 UTC,research,https://www.inaturalist.org/observations/62616382,https://static.inaturalist.org/photos/100356414/medium.jpg,,"",8,0,"Washington, US",47.2498584781,-122.5713413053,,,,,true,,Orca,Orcinus orca,Orca
62902076,d4308c64-c52c-4aa2-affa-a3c26b473499,2017-07-31,2017-07-31 16:36:00 UTC,Central Time (US & Canada),Richard Hasegawa,2020-10-18 15:18:39 UTC,research,https://www.inaturalist.org/observations/62902076,https://inaturalist-open-data.s3.amazonaws.com/photos/100853613/medium.jpeg,,,6,0,"Washington, US",48.187479876,-122.9161053045,,,,,true,,Orca,Orcinus orca,Orca
63391452,cbd9052a-39c5-434b-8a78-e5fcb7a38575,2020-10-06,2020-10-06 21:58:00 UTC,Eastern Time (US & Canada),,2020-10-24 14:30:45 UTC,research,https://www.inaturalist.org/observations/63391452,https://inaturalist-open-data.s3.amazonaws.com/photos/101725926/medium.jpg,,,5,0,"Washington, US",47.7462581177,-122.582275123,,,,,true,,kosatka dravá,Orcinus orca,Orca
63738836,9176714c-07b1-4bb9-89a2-16865542fe16,2020-10-28,2020-10-28 18:16:40 UTC,Pacific Time (US & Canada),Liam Ragan,2020-10-29 01:53:32 UTC,research,https://www.inaturalist.org/observations/63738836,https://inaturalist-open-data.s3.amazonaws.com/photos/102350471/medium.jpg,,Would love some helping identifying the group and any of the individuals ,5,0,United States,48.9084840484,-123.0666152627,,,,,true,,Orca,Orcinus orca,Orca
64489526,dc953b6b-151f-4508-b9ff-32d1f5ff82e1,2020-11-08,2020-11-08 19:45:51 UTC,Pacific Time (US & Canada),Kristin M. Tolle,2020-11-09 01:54:23 UTC,research,https://www.inaturalist.org/observations/64489526,https://inaturalist-open-data.s3.amazonaws.com/photos/103690218/medium.jpeg,,"Two individuals, one large, one small. Have close ups of the fin if needed ",7,0,"San Juan County, US-WA, US",48.5641676404,-122.9158875875,,,,,true,,Orca,Orcinus orca,Orca
64677062,f1692b9e-b23d-4459-83b9-63fb4f7c562a,2020-11-11,2020-11-11 17:03:00 UTC,UTC,"",2020-11-11 17:19:18 UTC,research,https://www.inaturalist.org/observations/64677062,https://static.inaturalist.org/photos/104015352/medium.jpg,,"Spotted off Lip Lip point, not where the map depicts.",6,0,"Washington, US",48.1424303521,-122.7852702923,,,,,true,,kosatka dravá,Orcinus orca,Orca
64900159,6e872101-f597-4225-b057-f2823a646925,2020-11-14,2020-11-14 13:22:00 UTC,Pacific Time (US & Canada),Mieke Ahnna Lee,2020-11-15 00:55:20 UTC,research,https://www.inaturalist.org/observations/64900159,https://inaturalist-open-data.s3.amazonaws.com/photos/104409774/medium.jpeg,,circling further out ahead of the rest of the orcas,5,0,"Island County, US-WA, US",48.3119474986,-122.7598283866,,,,obscured,true,,Orca,Orcinus orca,Orca
64900162,2dfc5f11-ce7c-4350-b5d6-3da932610bfe,2020-11-14,2020-11-14 13:27:00 UTC,Pacific Time (US & Canada),Mieke Ahnna Lee,2020-11-15 00:55:21 UTC,research,https://www.inaturalist.org/observations/64900162,https://inaturalist-open-data.s3.amazonaws.com/photos/104410034/medium.jpeg,,headed towards an individual orca circling to the north,4,0,"Island County, US-WA, US",48.3165244659,-122.5868571729,,,,obscured,true,,Orca,Orcinus orca,Orca
64979127,c48ab14f-6138-4611-85ed-2e3d67652f4f,2020-06-28,2020-06-28 17:57:00 UTC,Pacific Time (US & Canada),Chris LeBoutillier,2020-11-16 00:10:24 UTC,research,https://www.inaturalist.org/observations/64979127,https://inaturalist-open-data.s3.amazonaws.com/photos/104545380/medium.jpg,,"",6,0,"Washington, US",48.7160618345,-122.5341869502,,,,,true,,Orca,Orcinus orca,Orca
65306237,8ad84ab7-f951-429b-9292-032bdb4e97a4,2020-11-20,2020-11-20 22:29:00 UTC,Pacific Time (US & Canada),Serena Tierra,2020-11-21 01:38:46 UTC,research,https://www.inaturalist.org/observations/65306237,https://inaturalist-open-data.s3.amazonaws.com/photos/105087087/medium.jpeg,,"J pod! Very spread out moving north in Saratoga Passage.

All photos were taken with a 250 mm lens from Camano Island and Cama Beach State Parks and cropped.",6,0,"Washington, US",48.0962182986,-122.4917238561,,,,,true,,Resident Killer Whale,Orcinus orca,Orca
65306626,638d57f3-2ae4-44b0-a164-ab0973394d20,2020-11-20,2020-11-20 21:33:00 UTC,Pacific Time (US & Canada),Serena Tierra,2020-11-21 01:45:34 UTC,research,https://www.inaturalist.org/observations/65306626,https://inaturalist-open-data.s3.amazonaws.com/photos/105087646/medium.jpeg,,"T46s travelling north fast in Saratoga Passage. 

IDs from Orca Network:
""1st photo: T46 w/her 2nd eldest, a son T46E;
Lead whale large group image [third picture] looks like T122 (T46s presumed eldest, a daughter)""

All photos were taken with a 250 mm lens from Cama Beach State Park and cropped.",7,0,"Washington, US",48.0665660434,-122.4748631535,,,,,true,,Bigg's Killer Whale,Orcinus orca,Orca
65722621,a94b71fc-39ba-49dd-9f32-3015d5a07d80,2020-08-09,2020-08-10 01:38:00 UTC,Pacific Time (US & Canada),Hayley Lester,2020-11-28 00:37:45 UTC,research,https://www.inaturalist.org/observations/65722621,https://inaturalist-open-data.s3.amazonaws.com/photos/105828798/medium.jpeg,,,9,0,"Washington, US",47.2878864604,-122.5564148981,,,,,true,,Orca,Orcinus orca,Orca
65732037,29cdb182-4fd2-4a9c-b10a-ce3e2d41fb88,2017-07-18,2017-07-18 19:44:00 UTC,Pacific Time (US & Canada),T. Abe Lloyd,2020-11-28 03:48:59 UTC,research,https://www.inaturalist.org/observations/65732037,https://inaturalist-open-data.s3.amazonaws.com/photos/105845870/medium.jpeg,,,7,0,United States,48.9360646309,-123.3743879781,,,,,true,,Orca,Orcinus orca,Orca
65732038,aa4b0591-5890-4c56-a3f5-a198e718e525,2017-07-18,2017-07-18 19:53:00 UTC,Pacific Time (US & Canada),T. Abe Lloyd,2020-11-28 03:48:59 UTC,research,https://www.inaturalist.org/observations/65732038,https://inaturalist-open-data.s3.amazonaws.com/photos/105845913/medium.jpeg,,,7,0,United States,48.8734383533,-123.326304182,,,,,true,,Orca,Orcinus orca,Orca
65753408,36c3f53c-5ab6-4eb5-9b98-6b1a0a5194fc,2006-06-18,2006-06-18 05:33:00 UTC,UTC,auntie_uncle,2020-11-28 15:37:03 UTC,research,https://www.inaturalist.org/observations/65753408,https://inaturalist-open-data.s3.amazonaws.com/photos/105884710/medium.jpeg,,,6,0,"Washington, US",48.6592031674,-122.8298407578,,,,,true,,Orca,Orcinus orca,Orca
65875172,2485a22c-300d-400f-9b96-9d578f08dce0,2020-11-30,2020-11-30 00:11:37 UTC,UTC,,2020-11-30 08:12:43 UTC,research,https://www.inaturalist.org/observations/65875172,https://inaturalist-open-data.s3.amazonaws.com/photos/106103092/medium.jpg,,,10,0,"San Juan County, US-WA, US",48.5491371882,-123.0289787838,,,,,true,,kosatka dravá,Orcinus orca,Orca
66095381,c61f9ade-7852-41a3-979f-35acee3f8f66,2020-12-04,2020-12-04 15:51:00 UTC,Pacific Time (US & Canada),"",2020-12-04 17:11:07 UTC,research,https://www.inaturalist.org/observations/66095381,https://static.inaturalist.org/photos/106476683/medium.jpg,,"",6,0,"Washington, US",48.0480860476,-122.7511256287,,,,,true,,Orca,Orcinus orca,Orca
66783590,4dbe7f11-3d77-4dbb-8ea7-1049dce3e55b,2014-08-28,2014-08-28 18:05:00 UTC,Eastern Time (US & Canada),Dan Riley,2020-12-19 17:35:27 UTC,research,https://www.inaturalist.org/observations/66783590,https://static.inaturalist.org/photos/107738894/medium.jpg,,,9,0,"Washington, US",48.7836438835,-123.1418086576,,,,,true,,Orca,Orcinus orca,Orca
67065454,2db80e75-70e3-44dd-bcb3-b5986ed4f576,2020-12-25,2020-12-25 15:19:00 UTC,UTC,Serena Tierra,2020-12-26 01:01:05 UTC,research,https://www.inaturalist.org/observations/67065454,https://inaturalist-open-data.s3.amazonaws.com/photos/108261636/medium.jpeg,,T37As,7,0,"Washington, US",48.1435872132,-122.5938226941,,,,,true,,Bigg's Killer Whale,Orcinus orca,Orca
67213879,cdd54505-2b84-4b74-b252-0fd49f42499f,2020-12-28,2020-12-28 05:49:49 UTC,UTC,Rick Weinert,2020-12-28 21:49:56 UTC,research,https://www.inaturalist.org/observations/67213879,https://static.inaturalist.org/photos/108538938/medium.jpg,,"",5,0,"Clallam County, US-WA, US",48.1552527031,-123.4821857848,,,,,true,,Orca,Orcinus orca,Orca
67594823,4bee74ff-127f-40ba-aff9-d22c9dfa7a0c,2020-08-25,2020-08-25 14:35:35 UTC,Eastern Time (US & Canada),Antoine Poch,2021-01-05 00:15:54 UTC,research,https://www.inaturalist.org/observations/67594823,https://static.inaturalist.org/photos/109248072/medium.jpg,,"",6,0,"Clallam County, US-WA, US",48.2315075009,-124.0906078836,,,,,true,,Orca,Orcinus orca,Orca
67900136,630c3fa1-daaf-44e6-8f33-de2a0c1265a4,2020-07-08,2020-07-09 02:00:00 UTC,Pacific Time (US & Canada),Caitlyn Blair,2021-01-11 06:47:01 UTC,research,https://www.inaturalist.org/observations/67900136,https://static.inaturalist.org/photos/109822206/medium.jpg,,"",3,0,"Washington, US",48.6180458573,-122.5077860087,,,,,true,,Orca,Orcinus orca,Orca
68199644,f8ca5a10-facd-421f-aa4e-b8ecfec03bf6,2019-07-05,2019-07-05 18:30:00 UTC,Pacific Time (US & Canada),T. Abe Lloyd,2021-01-17 06:34:39 UTC,research,https://www.inaturalist.org/observations/68199644,https://inaturalist-open-data.s3.amazonaws.com/photos/110368427/medium.jpeg,,,8,0,"Washington, US",48.5883646103,-122.9384266434,,,,,true,,Orca,Orcinus orca,Orca
68735721,2e019a63-abd4-4ba9-9ab6-1f0ccde02470,2020-08-07,2020-08-07 19:22:44 UTC,Pacific Time (US & Canada),Jason Vassallo,2021-01-28 21:59:52 UTC,research,https://www.inaturalist.org/observations/68735721,https://inaturalist-open-data.s3.amazonaws.com/photos/111374960/medium.jpg,,"",6,0,"Washington, US",47.7905243259,-122.5643061093,,,,,true,,Orca,Orcinus orca,Orca
69440598,d1a0ac5f-c90e-402d-8e14-434736ce7df9,2021-02-11,2021-02-11 15:23:00 UTC,UTC,Serena Tierra,2021-02-12 03:04:06 UTC,research,https://www.inaturalist.org/observations/69440598,https://inaturalist-open-data.s3.amazonaws.com/photos/112668275/medium.jpeg,,"Likely T87 and the T124A2s.

Heading south on the Camano side of Saratoga Passage past both state parks. They went over to the south end of Elger Bay and were milling around for over an hour (likely working on a kill) and were still there when I left just before sunset.",7,0,"Washington, US",48.1094657383,-122.4031120092,,,,,true,,Bigg's Killer Whale,Orcinus orca,Orca
69470899,116b9dd9-7376-40bb-81af-e90c44f277f9,2021-02-11,2021-02-11 14:46:00 UTC,Pacific Time (US & Canada),Mieke Ahnna Lee,2021-02-12 20:56:42 UTC,research,https://www.inaturalist.org/observations/69470899,https://inaturalist-open-data.s3.amazonaws.com/photos/112725692/medium.jpeg,,big one with a jagged dorsal fin tilted slightly forward along with a few others headed southward,5,0,"Washington, US",48.0822123786,-122.4476115233,,,,obscured,true,,Orca,Orcinus orca,Orca
69541821,32e99384-e179-4815-abcc-133ef8297141,2014-08-30,2014-08-30 19:56:00 UTC,Pacific Time (US & Canada),"",2021-02-14 04:09:13 UTC,research,https://www.inaturalist.org/observations/69541821,https://inaturalist-open-data.s3.amazonaws.com/photos/112856786/medium.jpeg,,,8,0,"Washington, US",48.5252322253,-123.0875360857,,,,,true,,Orca común,Orcinus orca,Orca
70412672,c3984e6d-0bde-4bd2-bf0a-acfa070b1162,2020-08-13,2020-08-13 17:47:07 UTC,Eastern Time (US & Canada),,2021-03-01 21:28:24 UTC,research,https://www.inaturalist.org/observations/70412672,https://inaturalist-open-data.s3.amazonaws.com/photos/114462853/medium.jpg,,"",8,0,"Washington, US",48.3351248603,-122.6234282378,,,,,true,,Orca,Orcinus orca,Orca
70473808,6775f8a9-7c65-4288-a86d-a456d91a189b,2021-03-02,2021-03-02 14:47:00 UTC,UTC,Serena Tierra,2021-03-03 00:29:30 UTC,research,https://www.inaturalist.org/observations/70473808,https://inaturalist-open-data.s3.amazonaws.com/photos/114576975/medium.jpeg,,T87 and T46s,7,0,"Washington, US",48.1787254495,-122.4445670238,,,,,true,,Bigg's Killer Whale,Orcinus orca,Orca
71754137,8a0b5e48-4244-46b3-8ac4-46af0f15fbfc,2021-03-21,2021-03-21 11:52:00 UTC,UTC,Serena Tierra,2021-03-21 23:15:31 UTC,research,https://www.inaturalist.org/observations/71754137,https://inaturalist-open-data.s3.amazonaws.com/photos/116870388/medium.jpeg,,T46s,6,0,"Washington, US",48.1291378278,-122.5761381589,,,,,true,,Bigg's Killer Whale,Orcinus orca,Orca
